id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
2413	CASP8_ENSG00000064012	0.0191941745519018	0	0.0194017517113193	Inf	Inf	6.66418871454247e-05	0.000426278278119871
2414	TRAK2_ENSG00000115993	0.0544551672737769	0.0265298531607951	0.0547571681419954	2.06398308389108	1.04543114668827	1	1
2415	STRADB_ENSG00000082146	0.386026525077096	0.81988042150444	0.381334572360971	0.4651099872116	-1.10435617599678	0.490282308094583	0.931500517197425
2416	TMEM237_ENSG00000155755	0.493238991783807	0.384340891882258	0.494416680263319	1.28640144909374	0.363340936784316	1	1
2417	ALS2_ENSG00000003393	0.059759898862164	0.11291052524486	0.0591850965430571	0.524176965917988	-0.931874136654117	0.00614993760135067	0.0256630799252805
2418	RP11-107N15.1_ENSG00000273209	0.0283049659980125	0	0.0286110726463285	Inf	Inf	5.73890965075421e-07	5.16663801684435e-06
2419	FZD7_ENSG00000155760	0.180627431280355	0.111350357949596	0.181376634537618	1.6288823662311	0.703882419834647	1	1
2420	AC079354.5_ENSG00000231903	0.00884946638341659	0	0.0089451697484799	Inf	Inf	0.0222249068138262	0.0785454006205071
2421	SUMO1_ENSG00000116030	4.28242499102492	5.70119202238577	4.26708160496533	0.748454286087998	-0.418013892495696	1	1
2422	NOP58_ENSG00000055044	1.15145444767786	3.09229231813824	1.13046507869246	0.365575101700953	-1.45176027907497	1	1
2423	RP11-686O6.2_ENSG00000273456	0.0169318935978909	0.0265298531607951	0.016828095584755	0.634307905240238	-0.656744772612811	0.164629437304619	0.410300486380344
2424	BMPR2_ENSG00000204217	0.06962215916324	0	0.0703750943828575	Inf	Inf	2.90129347379033e-16	7.45319400762917e-15
2425	FAM117B_ENSG00000138439	0.0387812786243021	0.0491402928784845	0.0386692501154734	0.786915336689096	-0.345719668696128	0.0315039502764515	0.105806846054785
2426	ICA1L_ENSG00000163596	0.0198853503367833	0	0.0201004022800575	Inf	Inf	2.44847111254163e-05	0.000168582044274392
2427	WDR12_ENSG00000138442	0.615988143217367	1.00507238477815	0.611780356035955	0.608692831781459	-0.716213718745092	0.340417164893696	0.713061322419792
2428	CARF_ENSG00000138380	0.0120073076336182	0	0.0121371617622288	Inf	Inf	0.000953270039982793	0.00489932891361002
2429	NBEAL1_ENSG00000144426	0.744334004975103	0.89720063675833	0.742680814778803	0.827775621584687	-0.272688333800154	0.0139841913864133	0.0526031136966405
2430	CYP20A1_ENSG00000119004	0.118604070161822	0.034109707466908	0.119517842189245	3.50392457353076	1.80897171941273	0.618891006133432	1
2431	ABI2_ENSG00000138443	0.515340441353902	0.387721843522529	0.5167205843736	1.33270950039619	0.414362340808172	1	1
2432	RAPH1_ENSG00000173166	0.0234020653847883	0	0.023655149165179	Inf	Inf	1.42860063635953e-07	1.41117436234326e-06
2433	PARD3B_ENSG00000116117	0.0127755629740614	0.0303195133728527	0.0125858323149547	0.415106672728585	-1.26844597182306	0.0292361202149073	0.099213747242803
2434	NRP2_ENSG00000118257	0.253957343898776	0.118498698863851	0.255422273827325	2.15548589373789	1.10801312104065	1	1
2435	INO80D_ENSG00000114933	0.119082391845253	0.0930577406153665	0.119363837820568	1.28268575006492	0.359167762513013	1	1
2436	AC007383.3_ENSG00000227946	0.0044651145077437	0	0.00451340289771768	Inf	Inf	0.154444471998019	0.391522749369838
2437	NDUFS1_ENSG00000023228	0.370582396015323	0.691763247798391	0.367108956264522	0.530685834254544	-0.914070055886245	0.147027784336876	0.377156173585171
2438	EEF1B2_ENSG00000114942	13.9746170614403	15.7106977505955	13.9558420577537	0.888301861527741	-0.17087808033201	0.339115185047895	0.710987586682754
2439	GPR1_ENSG00000183671	0.00476581515432685	0	0.00481735549899594	Inf	Inf	0.202508358248863	0.482541574181345
2440	ZDBF2_ENSG00000204186	0.0198961465857116	0	0.020111315286009	Inf	Inf	1.17121456543825e-06	1.00238122116075e-05
2441	ADAM23_ENSG00000114948	0.0386644739943063	0.023077083229245	0.0388330452599781	1.6827536164001	0.750823957167636	1	1
2442	MDH1B_ENSG00000138400	0.0204815431468244	0	0.0207030426718707	Inf	Inf	2.31851638231854e-05	0.000160326362579661
2443	FASTKD2_ENSG00000118246	0.21899486877946	0.550954081090072	0.215404865461132	0.390967002249897	-1.35488124617659	1	1
2444	CPO_ENSG00000144410	0.00513863523496453	0.0288462849476298	0.00488224668485984	0.169250449190373	-2.56276843217209	0.710960919951432	1
2445	KLF7_ENSG00000118263	0.0895526782840692	0.0576925698952596	0.0898972323455214	1.55821161214917	0.63989117118345	1	1
2446	CREB1_ENSG00000118260	0.346669595756049	0.344957417914772	0.346688112260197	1.00501712459435	0.00722008384884955	0.0793429207508115	0.228599894299746
2447	METTL21A_ENSG00000144401	1.11941286283354	1.11339758752809	1.1194779155795	1.00546105732536	0.00785720547064512	0.941784770814051	1
2448	CCNYL1_ENSG00000163249	0.107632184453083	0.0741344859086465	0.107994448383323	1.45673699708932	0.542740433171268	1	1
2449	RP11-801F7.1_ENSG00000272851	0.0177813448159782	0	0.0179736427987615	Inf	Inf	0.000252826536517267	0.00146082641689966
2450	FZD5_ENSG00000163251	0.250953745564321	0.118358301197536	0.252387711146895	2.1324039682326	1.09248077194254	1	1
2451	AC096772.6_ENSG00000244567	0.00691718966859155	0	0.00699199625007153	Inf	Inf	0.0289877569342554	0.0985386077929207
2452	CRYGD_ENSG00000118231	0.188601697556379	0.122505182252284	0.189316504377433	1.54537547634156	0.627957409031312	1	1
2453	CRYGB_ENSG00000182187	0.0145853023173553	0	0.01474303640569	Inf	Inf	4.13542385620119e-05	0.000275689163301202
2454	C2orf80_ENSG00000188674	0.00511664391576556	0	0.00517197833022101	Inf	Inf	0.272308588696102	0.605117553345719
2455	IDH1_ENSG00000138413	2.0684710085145	3.16123894586224	2.0566531695278	0.650584534971569	-0.620191566367836	1	1
2456	IDH1-AS1_ENSG00000231908	0.0588033020985804	0	0.0594392357971608	Inf	Inf	5.60341128110539e-12	9.23463018259032e-11
2457	PIKFYVE_ENSG00000115020	0.0553286876831883	0.0298460450929234	0.0556042720564071	1.86303652236962	0.897655956686995	1	1
2458	MAP2_ENSG00000078018	0.0467996656251276	0	0.0473057848971953	Inf	Inf	4.62276599113007e-24	2.45823286188327e-22
2459	RPE_ENSG00000197713	0.406917378658649	0.589786245707976	0.404939726540015	0.686587266974881	-0.542484992678897	1	1
2460	KANSL1L_ENSG00000144445	0.00567163304697854	0	0.00573296944224609	Inf	Inf	0.105320031783634	0.289534803902175
2461	RP11-260M2.1_ENSG00000272807	0.0049924731533535	0	0.0050464647117213	Inf	Inf	0.144861475586938	0.372978553911947
2462	ACADL_ENSG00000115361	0.00152895064301764	0	0.00154548561984141	Inf	Inf	0.861523424474736	1
2463	LANCL1_ENSG00000115365	0.0475024174459724	0.0624655568727489	0.0473405972035974	0.757867208324691	-0.399983009913646	0.0691116148708117	0.204932637924546
2464	CPS1_ENSG00000021826	0.00924225951209457	0.0353729673170239	0.00895966657823087	0.253291348105785	-1.98113029639224	0.123681110730444	0.329066837805666
2465	IKZF2_ENSG00000030419	0.00151547631003685	0	0.00153186556745197	Inf	Inf	0.884095033941243	1
2466	RP11-105N14.1_ENSG00000270659	0.0105576870664418	0	0.0106718641406028	Inf	Inf	0.00175690396196845	0.00844724460244628
2467	SPAG16_ENSG00000144451	0.29211324873994	0.423507378733407	0.29069227488173	0.686392467944975	-0.542894373224224	0.0118225324735854	0.0455567296017168
2468	BARD1_ENSG00000138376	0.457618244919029	0.307312929789475	0.459243735521689	1.49438468415987	0.579551574159255	1	1
2469	ATIC_ENSG00000138363	1.09935908721821	2.60921593396379	1.08303060200376	0.415078946861433	-1.26854233574486	1	1
2470	FN1_ENSG00000115414	0.0943988132185941	0	0.0954196978337312	Inf	Inf	2.42054938511283e-22	1.07562741896114e-20
2471	AC012668.2_ENSG00000237525	0.00334854355611563	0.0235819154552679	0.00312972790176668	0.132717289556203	-2.91357176689079	0.364202862293792	0.748245751728637
2472	LINC00607_ENSG00000235770	0.00492204702315845	0	0.00497527695168825	Inf	Inf	0.103895202040572	0.286655163983611
2473	MREG_ENSG00000118242	0.0417855776807151	0.0530582082420582	0.0416636687846197	0.785244548676518	-0.348786072450621	0.0301644733855617	0.1018441997714
2474	PECR_ENSG00000115425	0.148270923596737	0.173894536076118	0.147993814691736	0.85105500167616	-0.232675721987571	0.0403993047319998	0.130173724174832
2475	TMEM169_ENSG00000163449	0.00746184379948914	0	0.00754254059297333	Inf	Inf	0.0434977750272905	0.138589975037021
2476	XRCC5_ENSG00000079246	3.61185934702452	5.46465238375689	3.59182214696086	0.657282823265607	-0.605413811212363	1	1
2477	RP11-566E18.3_ENSG00000260804	0.0236507347093202	0	0.0239065077469061	Inf	Inf	1.0678325260005e-05	7.87205743405079e-05
2478	MARCH4_ENSG00000144583	0.00312287650264113	0	0.0031566491367222	Inf	Inf	0.386390599350333	0.781936647945324
2479	SMARCAL1_ENSG00000138375	0.06610450458361	0.0428128488526175	0.0663563943286831	1.54991774915782	0.632191656770058	1	1
2480	IGFBP2_ENSG00000115457	0.700352716870755	0.310961130821825	0.704563827857295	2.26576172396606	1.17999614989302	1	1
2481	IGFBP5_ENSG00000115461	0.00809569633841326	0	0.00818324798825836	Inf	Inf	0.0283747967270457	0.0969923145889351
2482	TNS1_ENSG00000079308	0.00607723474487081	0	0.00614295755686473	Inf	Inf	0.0659724117910541	0.19686829130241
2483	ARPC2_ENSG00000163466	4.75711807765552	6.87764222882493	4.73418547492308	0.688344249004639	-0.53879784082947	0.462709318803044	0.892036466811475
2484	AAMP_ENSG00000127837	1.09869479268328	1.35169115452464	1.09595874034657	0.810805587265971	-0.302572064428462	1	1
2485	PNKD_ENSG00000127838	1.25844085784128	1.27468213835427	1.25826521502502	0.987120770868847	-0.0187014905759303	1	1
2486	TMBIM1_ENSG00000135926	0.0403262534193029	0.0397945679395259	0.0403320033806412	1.01350524629221	0.0193535567674777	1	1
2487	CTDSP1_ENSG00000144579	0.0469467112935113	0	0.0474544208044332	Inf	Inf	7.37038811615324e-12	1.19979389405095e-10
2488	VIL1_ENSG00000127831	0.018992254459866	0.116899094124859	0.0179334319712906	0.153409503345988	-2.70454023782581	1	1
2489	USP37_ENSG00000135913	0.0664151485629365	0	0.0671334012725647	Inf	Inf	1.09871750597848e-15	2.68831907559427e-14
2490	RQCD1_ENSG00000144580	0.222213399593036	0.220752790392048	0.222229195485073	1.00668804725142	0.00961668989148384	1	1
2491	RP11-548H3.1_ENSG00000273466	0.00805105948741845	0	0.00813812840794848	Inf	Inf	0.0227441887293904	0.0800436891241925
2492	ZNF142_ENSG00000115568	0.0413248901958961	0	0.0417718020074411	Inf	Inf	2.21582498263157e-10	3.06317642529648e-09
2493	BCS1L_ENSG00000074582	0.242036332105988	0.261851172806097	0.24182204269564	0.923509488631208	-0.114801310581801	0.206410652389581	0.489838061910249
2494	RNF25_ENSG00000163481	0.106229452525493	0.110755097830251	0.106180509519669	0.958696363416212	-0.0608541350728774	1	1
2495	STK36_ENSG00000163482	0.0350765619821958	0.0795891358790519	0.0345951766731854	0.434672098033055	-1.20200060410524	0.0478815933938991	0.150040278808264
2496	TTLL4_ENSG00000135912	0.106549121689308	0	0.107701406928712	Inf	Inf	3.5349515130499e-27	2.58683860035253e-25
2497	CYP27A1_ENSG00000135929	0.0232549538096993	0	0.0235064466384817	Inf	Inf	6.82188793025327e-07	6.05618131059156e-06
2498	CCDC108_ENSG00000181378	0.00453487180768498	0	0.00458391459437091	Inf	Inf	0.259969164107953	0.583467652646901
2499	RP11-33O4.1_ENSG00000272644	0.0110600567439984	0	0.0111796667410684	Inf	Inf	0.00342762964226087	0.015291100582491
2500	NHEJ1_ENSG00000187736	0.00310269826220307	0	0.00313625267685404	Inf	Inf	0.342879889487457	0.716714213442532
2501	SLC23A3_ENSG00000213901	0.00129517157843854	0	0.00130917833014768	Inf	Inf	0.997954287676716	1
2502	CNPPD1_ENSG00000115649	0.13372660833139	0.0977401414129015	0.134115787275252	1.37216690437025	0.456455975287855	0.221112342440937	0.516079765758635
2503	FAM134A_ENSG00000144567	0.163467072923034	0.231769767020808	0.162728407179267	0.702112312882712	-0.51022626624006	0.00147283657587424	0.00725638106699253
2504	ZFAND2B_ENSG00000158552	0.197752398903208	0.112979124512035	0.198669187246726	1.75845925612182	0.814311907796895	1	1
2505	ATG9A_ENSG00000198925	0.110670734142626	0.0202131011278671	0.111648996503326	5.52359560252729	2.46560769983042	1	1
2506	ANKZF1_ENSG00000163516	0.139002616102555	0	0.140505872630943	Inf	Inf	7.63956792309839e-34	1.05063816445852e-31
2507	GLB1L_ENSG00000163521	0.0120775760072482	0	0.012208190059624	Inf	Inf	0.00219816470637004	0.0103048256129066
2508	STK16_ENSG00000115661	0.226630163310638	0.258559859847488	0.226284856681782	0.875173960935997	-0.192358280645556	0.023905390310865	0.0836138328500831
2509	TUBA4A_ENSG00000127824	0.39957503384188	1.23835826888657	0.390503935690369	0.315340031638405	-1.66501976666687	1	1
2510	DNAJB2_ENSG00000135924	0.166622169708004	0.0223407745266758	0.168182514076423	7.52805207695938	2.91227660826188	1	1
2511	PTPRN_ENSG00000054356	0.0080000816734044	0.0384615597335392	0.00767065322779549	0.199436873619728	-2.32599592251223	0.278676593314491	0.616216098770284
2512	DNPEP_ENSG00000123992	0.457409432049641	0.462450557179429	0.457354914340016	0.988981215915293	-0.0159849752813488	0.00218478699548618	0.0102451225570226
2513	AC053503.4_ENSG00000229525	0.00415137514545433	0	0.00419627057234749	Inf	Inf	0.20157471488914	0.480747709168253
2514	DES_ENSG00000175084	0.00691760910369062	0	0.00699242022118991	Inf	Inf	0.147988026450139	0.378949114921198
2515	SPEG_ENSG00000072195	0.0838772383938011	0.0410005332913099	0.0843409324498434	2.05706915689605	1.04059029684478	1	1
2516	RP11-316O14.1_ENSG00000268603	0.0024756080606826	0	0.00250238075089013	Inf	Inf	0.580391280603665	1
2517	GMPPA_ENSG00000144591	0.290939036907772	0.214183610335014	0.291769115501397	1.36223829192639	0.445979091389888	1	1
2518	CHPF_ENSG00000123989	0.427345009180668	0.226129906875062	0.429521068341511	1.89944388284219	0.925577089659579	1	1
2519	TMEM198_ENSG00000188760	0.0377058170935722	0	0.0381135901074433	Inf	Inf	4.38238485433715e-12	7.34371697281938e-11
2520	OBSL1_ENSG00000124006	0.345664875836136	0.18133216342889	0.34744206701196	1.91605317248757	0.938137597931978	1	1
2521	RP11-256I23.2_ENSG00000269068	0.00524494799904906	0	0.00530166996976944	Inf	Inf	0.0346479160613765	0.114652189364683
2522	STK11IP_ENSG00000144589	0.0442720768994295	0	0.044750861331625	Inf	Inf	5.53364015809633e-12	9.12907564034237e-11
2523	SLC4A3_ENSG00000114923	0.0150425409498673	0	0.0152052198872892	Inf	Inf	0.000562826342921037	0.00303131959777829
2524	EPHA4_ENSG00000116106	0.0184787586042048	0	0.0186785988323036	Inf	Inf	4.34744280343912e-05	0.000288617374295731
2525	CTD-2308L22.1_ENSG00000272944	0.0031736729040665	0	0.00320799488048516	Inf	Inf	0.458173714531578	0.885003664841055
2526	SGPP2_ENSG00000163082	0.00374054028433516	0	0.00378099269997873	Inf	Inf	0.756634231354012	1
2527	FARSB_ENSG00000116120	0.367514416912252	0.775783759611882	0.36309915069668	0.468041701309055	-1.09529101894291	1	1
2528	MOGAT1_ENSG00000124003	0.00237253916818014	0	0.0023981972104057	Inf	Inf	0.516273738431035	0.966615973217388
2529	ACSL3_ENSG00000123983	0.432906716982312	0.239025044828996	0.435003468090825	1.81990748459868	0.86386511256509	1	1
2530	AP1S3_ENSG00000152056	0.0850864372232683	0.0329671263983991	0.0856500862857777	2.59804525425476	1.37742656070123	1	1
2531	WDFY1_ENSG00000085449	0.104611756819706	0.146315079170203	0.10416075241895	0.711893490470547	-0.490266685527584	0.28292186932286	0.62314684264912
2532	MRPL44_ENSG00000135900	0.824761031070424	1.52848154280584	0.817150581115683	0.534615929751848	-0.903425269218827	0.264115237317458	0.590778236248655
2533	SERPINE2_ENSG00000135919	0.427752913362158	0.268401500493317	0.429476233817697	1.60012605379749	0.678185561378399	0.253795523827058	0.572997451402923
2534	FAM124B_ENSG00000124019	0.0265332421439252	0	0.0268201883222814	Inf	Inf	4.53210174855616e-08	4.76288663996815e-07
2535	CUL3_ENSG00000036257	0.18906935537065	0	0.191114063238373	Inf	Inf	6.05869551631718e-46	2.84277557564141e-43
2536	DOCK10_ENSG00000135905	0.00376011973605662	0	0.00380078389547486	Inf	Inf	0.286254815587346	0.628405541910682
2537	IRS1_ENSG00000169047	0.0627206698967157	0.0770691849889135	0.0625654965655239	0.81180950044462	-0.300786871180731	0.00670860950151884	0.0277188415896737
2538	RHBDD1_ENSG00000144468	0.0369960221216943	0.0375695948551976	0.0369898191668124	0.98456795473521	-0.0224373107248488	0.0640542739288154	0.192186915927476
2539	COL4A4_ENSG00000081052	0.00209071839472014	0	0.00211332866036841	Inf	Inf	0.791412677983758	1
2540	AC097662.2_ENSG00000236432	0.00316125535419368	0	0.00319544303988146	Inf	Inf	0.433518038729078	0.849099235340083
2541	MFF_ENSG00000168958	0.961941603495655	1.26986685438473	0.958611517655308	0.754891360732277	-0.405659059204999	0.033827962448951	0.112428642697524
2542	AGFG1_ENSG00000173744	0.12129333804083	0.0298460450929234	0.122282303169558	4.0971024063269	2.03460395316812	1	1
2543	SLC19A3_ENSG00000135917	0.0105621440792153	0	0.0106763693541493	Inf	Inf	0.0106399503021107	0.0415416366053773
2544	DAW1_ENSG00000123977	0.00208766255963426	0	0.00211023977767399	Inf	Inf	0.650212336389977	1
2545	AC009410.1_ENSG00000232023	0.00464482176407685	0	0.00469505361464068	Inf	Inf	0.148269309566475	0.379486650972881
2546	PID1_ENSG00000153823	0.00985219436614825	0	0.00995874182485888	Inf	Inf	0.0192047988363117	0.069425369552613
2547	DNER_ENSG00000187957	0.00371197513234146	0	0.00375211862753142	Inf	Inf	0.407297700558914	0.8102778834157
2548	TRIP12_ENSG00000153827	0.146850612898369	0.0332897687695234	0.148078727052566	4.44817529607268	2.15321364368001	1	1
2549	FBXO36_ENSG00000153832	0.0486466142977149	0.0149230225464617	0.0490113211707377	3.28427575701535	1.71557526492829	1	1
2550	SLC16A14_ENSG00000163053	0.00572070689018907	0	0.00578257399903056	Inf	Inf	0.0883037747774877	0.2499535554202
2551	SP110_ENSG00000135899	0.0369027354779974	0.0326517492573728	0.0369487081579902	1.13159965387297	0.178363640563822	0.0136796890452564	0.0516281238086055
2552	SP140_ENSG00000079263	0.00585826469068307	0	0.00592161943096217	Inf	Inf	0.0358944106664188	0.118018040676294
2553	SP140L_ENSG00000185404	0.0248646895354385	0	0.025133590998724	Inf	Inf	2.13993495205894e-06	1.76061796236185e-05
2554	SP100_ENSG00000067066	0.00500481132211263	0	0.00505893631273701	Inf	Inf	0.0128355952488133	0.0488935651872777
2555	CAB39_ENSG00000135932	0.0942985578096328	0.0329671263983991	0.0949618321943125	2.88050074631084	1.526319631606	1	1
2556	ITM2C_ENSG00000135916	2.70937581239523	2.84323047189074	2.70792822891527	0.952412495464888	-0.0703415462793553	1	1
2557	SPATA3-AS1_ENSG00000238062	0.00230504890837533	0	0.00232997707100223	Inf	Inf	0.652189075013263	1
2558	C2orf72_ENSG00000204128	0.00222718441364225	0	0.00225127050355628	Inf	Inf	0.60983686166294	1
2559	PSMD1_ENSG00000173692	0.950014221433528	1.05082310506074	0.948924014524614	0.90302926339801	-0.147155354717083	0.67658847983685	1
2560	ARMC9_ENSG00000135931	0.143149025339334	0.20936001310495	0.142432980545356	0.680325619171389	-0.555702676870285	0.523897180800691	0.97739816691772
2561	B3GNT7_ENSG00000156966	0.247786565075695	0.0217062855057488	0.250231530974412	11.5280677989857	3.52707882032987	1	1
2562	NCL_ENSG00000115053	6.24618863966706	8.64237921204718	6.22027481716365	0.719741018595065	-0.474450213890185	1	1
2563	PTMA_ENSG00000187514	49.1065294908132	57.3183025491892	49.0177225186442	0.855184475789008	-0.225692430913962	1	1
2564	PDE6D_ENSG00000156973	0.183978004442127	0.270858165942805	0.183038430974913	0.675772245366101	-0.565390996079859	1	1
2565	COPS7B_ENSG00000144524	0.437896195576037	0.629432585216483	0.435824807740154	0.692409033113942	-0.530303548773682	1	1
2566	NPPC_ENSG00000163273	0.0354770611878782	0.0477533290315298	0.0353442983644318	0.740143128892548	-0.434123808772058	1	1
2567	DIS3L2_ENSG00000144535	0.0638053919716344	0.0163259347849725	0.0643188629118324	3.9396741294738	1.97807630195701	1	1
2568	ALPPL2_ENSG00000163286	0.00153564610801168	0	0.00155225349355512	Inf	Inf	0.948023786174842	1
2569	ECEL1_ENSG00000171551	0.0757622161580624	0	0.0765815535866523	Inf	Inf	5.26042178049191e-20	1.8525277850814e-18
2570	TIGD1_ENSG00000221944	0.0355268440688741	0.0329671263983991	0.0355545263701635	1.07848424337919	0.109005098923251	0.0139983169728082	0.0526438356122604
2571	EIF4E2_ENSG00000135930	1.8719059195205	2.59780653253117	1.8640556008282	0.717549816541556	-0.478849099220881	6.50181906731647e-05	0.000416560319602007
2572	EFHD1_ENSG00000115468	0.0532620947529873	0.104094397631293	0.0527123641558422	0.506390020551843	-0.981679121089176	0.331869841902892	0.699936487027609
2573	GIGYF2_ENSG00000204120	0.240197948945713	0.330727573778228	0.239218908022903	0.723311048093357	-0.467311906853905	0.0116297024154035	0.0449439541261947
2574	C2orf82_ENSG00000182600	0.0123846323613807	0	0.0125185671028332	Inf	Inf	0.00342668424401589	0.015291100582491
2575	NGEF_ENSG00000066248	0.0128189070959946	0	0.0129575383413565	Inf	Inf	0.00188886338755934	0.00901107584382002
2576	INPP5D_ENSG00000168918	0.0166083659417521	0	0.0167879786370223	Inf	Inf	0.000133555818877442	0.000809812230540416
2577	ATG16L1_ENSG00000085978	0.0677759554778944	0.0775993741244532	0.0676697192168399	0.872039497487593	-0.197534614083567	1	1
2578	DGKD_ENSG00000077044	0.0698197881609537	0	0.0705748606574754	Inf	Inf	3.05542777418971e-19	1.01127052451553e-17
2579	USP40_ENSG00000085982	0.0273885370367857	0.0477533290315298	0.0271683001277712	0.568929971559322	-0.813677009845139	0.832995460216581	1
2580	HJURP_ENSG00000123485	0.353461149605218	0.453398372478151	0.3523803693514	0.777198134667722	-0.3636456565334	0.0149157482009861	0.0556090046857515
2581	ARL4C_ENSG00000188042	0.0935432018203251	0	0.0945548333475975	Inf	Inf	2.55403688676343e-24	1.38586906307949e-22
2582	SH3BP4_ENSG00000130147	0.129205625379313	0.0487437277690655	0.13007578794359	2.66856463173792	1.41606395333807	1	1
2583	AGAP1_ENSG00000157985	0.143482124830484	0	0.145033825416458	Inf	Inf	1.14397428431806e-35	1.84341633916425e-33
2584	GBX2_ENSG00000168505	0.126147950120461	0.0238768932610779	0.12725396983577	5.32958657746354	2.41402362570942	1	1
2585	AC079135.1_ENSG00000233611	0.00150463611558357	0	0.00152090814072251	Inf	Inf	0.781150256857151	1
2586	IQCA1_ENSG00000132321	0.023151680575324	0.0839945726548305	0.0224936895440112	0.26779932123052	-1.90077579090402	1	1
2587	AC105760.2_ENSG00000227252	0.00418261053492046	0	0.00422784375979504	Inf	Inf	0.195723722022672	0.469460312348171
2588	COPS8_ENSG00000198612	1.21546299007303	2.08699977250122	1.2060376756822	0.577881076736673	-0.79115546661625	0.21392406722867	0.503426724331931
2589	MLPH_ENSG00000115648	0.0135539950049897	0	0.013700575925898	Inf	Inf	0.000397854921170393	0.00219618669807311
2590	RAB17_ENSG00000124839	0.127768223594575	0.566862423426689	0.12301959913712	0.217018440547648	-2.20411045794892	1	1
2591	AC104667.3_ENSG00000234949	0.00345425077994017	0	0.0034916070915063	Inf	Inf	0.439665178131953	0.857769180229796
2592	LRRFIP1_ENSG00000124831	0.631648670064613	0.36459607857347	0.634536734784817	1.74038277445968	0.799404642903185	1	1
2593	RAMP1_ENSG00000132329	0.0258246831942673	0	0.0261039665969385	Inf	Inf	9.89289917870635e-07	8.58609634868898e-06
2594	UBE2F_ENSG00000184182	0.855914569639961	0.855666632654188	0.855917250977212	1.00029289248109	0.000422492660540767	1	1
2595	UBE2F-SCLY_ENSG00000258984	0.00123824384506855	0	0.00125163494658898	Inf	Inf	0.957241672354733	1
2596	SCLY_ENSG00000132330	0.176066382585463	0.176086467202135	0.176066165378536	0.999884705372755	-0.000166344576470101	1	1
2597	FAM132B_ENSG00000178752	0.00697714162063037	0	0.00705259655798895	Inf	Inf	0.0377878498516635	0.123156169023429
2598	ILKAP_ENSG00000132323	0.368210531899128	0.384824831525702	0.36803085503348	0.956359426116969	-0.0643751703810256	0.96363591536522	1
2599	AC016757.3_ENSG00000186235	0.0110275721606895	0	0.0111468308502568	Inf	Inf	0.00447150519783774	0.0193055270422477
2600	HES6_ENSG00000144485	0.964065900988516	0.701008360125028	0.966910760867648	1.37931416494833	0.463951095424461	1	1
2601	PER2_ENSG00000132326	0.00674926071180076	0	0.00682225121019052	Inf	Inf	0.0599487942258535	0.181781619295621
2602	TRAF3IP1_ENSG00000204104	0.110118548201828	0.0265298531607951	0.111022525803423	4.184814937743	2.06516382485357	1	1
2603	ASB1_ENSG00000065802	0.221892277983904	0.304020671503483	0.221004092946918	0.726937717274221	-0.460096332982948	0.387291305393757	0.7828256897333
2604	TWIST2_ENSG00000233608	0.0044037243922348	0	0.00445134887317955	Inf	Inf	0.168130330417499	0.417070931604783
2605	HDAC4_ENSG00000068024	0.0269508636187368	0	0.0272423262027982	Inf	Inf	1.01743353184144e-06	8.7925878296135e-06
2606	AC062017.1_ENSG00000222020	0.0128865444907414	0	0.0130259072069062	Inf	Inf	0.00212705334489796	0.0100008493991032
2607	NDUFA10_ENSG00000130414	1.13782914830583	1.85984262855203	1.13002086736697	0.607589507853547	-0.718831137980794	0.939649236712122	1
2608	MYEOV2_ENSG00000172428	2.83143285069098	2.62216204833025	2.8336960289582	1.08067158960013	0.111928162258472	1	1
2609	GPC1_ENSG00000063660	0.122874115869168	0.0558159929726569	0.123599322083641	2.21440693788588	1.14692036815496	1	1
2610	ANKMY1_ENSG00000144504	0.011724551666414	0	0.0118513479047089	Inf	Inf	0.00251252018461711	0.0116349011626115
2611	DUSP28_ENSG00000188542	0.0475133892706507	0.0999401486511291	0.0469464152775658	0.469745301674968	-1.09004936279844	0.298002740168643	0.646280276496787
2612	RNPEPL1_ENSG00000142327	0.0441657923314947	0	0.0446434273394916	Inf	Inf	9.28341805769981e-11	1.33904492110746e-09
2613	CAPN10-AS1_ENSG00000260942	0.0480455620406039	0	0.048565155173616	Inf	Inf	3.8661947215421e-14	7.96865689828956e-13
2614	CAPN10_ENSG00000142330	0.0958727383351601	0.0288462849476298	0.0965976020568266	3.34870165195271	1.74360184680551	1.32016257962874e-06	1.12143523071444e-05
2615	KIF1A_ENSG00000130294	0.822364117738753	0.089198911223249	0.830293000043155	9.30833110692439	3.21852252980448	1	1
2616	MTERFD2_ENSG00000122085	0.368162704436331	0.46805020424243	0.367082461917175	0.784280101984619	-0.350559096702449	0.686667879872802	1
2617	PASK_ENSG00000115687	0.0710907700996474	0.101030824400701	0.0707669806390582	0.700449403029587	-0.513647253559846	0.0225649593783914	0.0795300534859335
2618	PPP1R7_ENSG00000115685	0.751320711784889	0.977323030812724	0.748876588997598	0.766252881992197	-0.384107499880966	1	1
2619	ANO7_ENSG00000146205	0.0279201921996452	0.0288462849476298	0.027910176884766	0.967548401308407	-0.0475942614535584	0.118740755899487	0.318525521921055
2620	HDLBP_ENSG00000115677	1.05479931576346	0.632503957639504	1.05936626760801	1.67487689968226	0.744055064081293	1	1
2621	SEPT2_ENSG00000168385	1.97928479863113	3.0146738112085	1.96808748928387	0.652835965856923	-0.61520755483576	1	1
